iteration,Model,AUC,Winner
540,STRUCT,0.881140350877193,True
540,HYBRID,0.5,False
540,LOGIT,0.5245614035087719,False
541,STRUCT,0.7857142857142857,True
541,HYBRID,0.5,False
541,LOGIT,0.5805194805194805,False
542,STRUCT,0.8665559246954596,True
542,HYBRID,0.5,False
542,LOGIT,0.5802879291251385,False
543,STRUCT,0.8975155279503105,True
543,HYBRID,0.5,False
543,LOGIT,0.6055900621118012,False
544,STRUCT,0.6381578947368421,False
544,HYBRID,0.5,False
544,LOGIT,0.6555023923444975,True
545,STRUCT,0.8098290598290598,True
545,HYBRID,0.5,False
545,LOGIT,0.47056030389363723,False
546,STRUCT,0.9302325581395349,True
546,HYBRID,0.5,False
546,LOGIT,0.6483942414174972,False
547,STRUCT,0.7703208556149732,True
547,HYBRID,0.5,False
547,LOGIT,0.5195187165775401,False
548,STRUCT,0.8117469879518072,True
548,HYBRID,0.5,False
548,LOGIT,0.6736947791164659,False
549,STRUCT,0.798145933014354,True
549,HYBRID,0.5,False
549,LOGIT,0.6874999999999999,False
550,STRUCT,0.8439434129089302,True
550,HYBRID,0.5,False
550,LOGIT,0.6229000884173298,False
551,STRUCT,0.8390374331550803,True
551,HYBRID,0.5,False
551,LOGIT,0.5462566844919786,False
552,STRUCT,0.7713675213675213,True
552,HYBRID,0.5,False
552,LOGIT,0.5845204178537512,False
553,STRUCT,0.7859911406423035,True
553,HYBRID,0.5,False
553,LOGIT,0.44102990033222594,False
554,STRUCT,0.8317805383022774,True
554,HYBRID,0.5,False
554,LOGIT,0.6793478260869564,False
555,STRUCT,0.845204178537512,True
555,HYBRID,0.5,False
555,LOGIT,0.5811965811965812,False
556,STRUCT,0.8712349397590362,True
556,HYBRID,0.5,False
556,LOGIT,0.5928714859437751,False
557,STRUCT,0.8127340823970037,True
557,HYBRID,0.5,False
557,LOGIT,0.5823970037453183,False
558,STRUCT,0.8558536585365855,True
558,HYBRID,0.5,False
558,LOGIT,0.5558536585365854,False
559,STRUCT,0.7757475083056479,True
559,HYBRID,0.5,False
559,LOGIT,0.6085271317829458,False
560,STRUCT,0.8068292682926829,True
560,HYBRID,0.5,False
560,LOGIT,0.6678048780487804,False
561,STRUCT,0.8361018826135105,True
561,HYBRID,0.5,False
561,LOGIT,0.663344407530454,False
562,STRUCT,0.8395225464190982,True
562,HYBRID,0.5,False
562,LOGIT,0.5937223695844385,False
563,STRUCT,0.8203933747412008,True
563,HYBRID,0.5,False
563,LOGIT,0.5398550724637681,False
564,STRUCT,0.8753561253561254,True
564,HYBRID,0.5,False
564,LOGIT,0.39126305792972466,False
565,STRUCT,0.8262362637362638,True
565,HYBRID,0.5,False
565,LOGIT,0.6277472527472527,False
566,STRUCT,0.9405092592592593,True
566,HYBRID,0.5,False
566,LOGIT,0.5159722222222223,False
567,STRUCT,0.7872744539411207,True
567,HYBRID,0.5,False
567,LOGIT,0.47483380816714155,False
568,STRUCT,0.8437908496732026,True
568,HYBRID,0.5,False
568,LOGIT,0.5209150326797385,False
569,STRUCT,0.8535196687370601,True
569,HYBRID,0.5,False
569,LOGIT,0.6459627329192548,False
570,STRUCT,0.8453355155482815,True
570,HYBRID,0.5,False
570,LOGIT,0.7013093289689035,False
571,STRUCT,0.8879679144385026,True
571,HYBRID,0.5,False
571,LOGIT,0.5614973262032086,False
572,STRUCT,0.8451149425287356,True
572,HYBRID,0.5,False
572,LOGIT,0.4313218390804598,False
573,STRUCT,0.8957219251336898,True
573,HYBRID,0.5,False
573,LOGIT,0.7256684491978609,False
574,STRUCT,0.8626799557032114,True
574,HYBRID,0.5,False
574,LOGIT,0.6345514950166112,False
575,STRUCT,0.872192513368984,True
575,HYBRID,0.5,False
575,LOGIT,0.706951871657754,False
576,STRUCT,0.8611111111111112,True
576,HYBRID,0.5,False
576,LOGIT,0.5754629629629628,False
577,STRUCT,0.795346628679962,True
577,HYBRID,0.5,False
577,LOGIT,0.4083570750237417,False
578,STRUCT,0.8922127255460589,True
578,HYBRID,0.5,False
578,LOGIT,0.550332383665717,False
579,STRUCT,0.9010822510822512,True
579,HYBRID,0.5,False
579,LOGIT,0.6248917748917748,False
580,STRUCT,0.8911960132890366,True
580,HYBRID,0.5,False
580,LOGIT,0.6359357696566998,False
581,STRUCT,0.8485533453887885,True
581,HYBRID,0.5,False
581,LOGIT,0.5791139240506329,False
582,STRUCT,0.8824074074074073,True
582,HYBRID,0.5,False
582,LOGIT,0.6988425925925926,False
583,STRUCT,0.9107843137254902,True
583,HYBRID,0.5,False
583,LOGIT,0.615032679738562,False
584,STRUCT,0.7987804878048781,True
584,HYBRID,0.5,False
584,LOGIT,0.47341463414634144,False
585,STRUCT,0.8304597701149425,True
585,HYBRID,0.5,False
585,LOGIT,0.6241379310344828,False
586,STRUCT,0.7940199335548173,True
586,HYBRID,0.5,False
586,LOGIT,0.5719822812846069,False
587,STRUCT,0.7303030303030302,True
587,HYBRID,0.5,False
587,LOGIT,0.48982683982683983,False
588,STRUCT,0.8221264367816092,True
588,HYBRID,0.5,False
588,LOGIT,0.5123563218390804,False
589,STRUCT,0.8777777777777778,True
589,HYBRID,0.5,False
589,LOGIT,0.6356481481481482,False
590,STRUCT,0.8380487804878048,True
590,HYBRID,0.5,False
590,LOGIT,0.5941463414634146,False
591,STRUCT,0.8044678714859438,True
591,HYBRID,0.5,False
591,LOGIT,0.6398092369477911,False
592,STRUCT,0.7052287581699347,True
592,HYBRID,0.5,False
592,LOGIT,0.42908496732026147,False
593,STRUCT,0.8321951219512195,True
593,HYBRID,0.5,False
593,LOGIT,0.5039024390243902,False
594,STRUCT,0.7949275362318841,True
594,HYBRID,0.5,False
594,LOGIT,0.5789855072463768,False
595,STRUCT,0.8180487804878048,True
595,HYBRID,0.5,False
595,LOGIT,0.7404878048780488,False
596,STRUCT,0.7996411483253587,True
596,HYBRID,0.5,False
596,LOGIT,0.5681818181818181,False
597,STRUCT,0.9155592469545958,True
597,HYBRID,0.5,False
597,LOGIT,0.5921926910299004,False
598,STRUCT,0.8438755020080322,True
598,HYBRID,0.5,False
598,LOGIT,0.5120481927710843,False
599,STRUCT,0.9004120879120879,True
599,HYBRID,0.5,False
599,LOGIT,0.6291208791208791,False
600,STRUCT,0.7322097378277154,True
600,HYBRID,0.5,False
600,LOGIT,0.596441947565543,False
601,STRUCT,0.865622032288699,True
601,HYBRID,0.5,False
601,LOGIT,0.5451092117758785,False
602,STRUCT,0.9169934640522875,True
602,HYBRID,0.5,False
602,LOGIT,0.6169934640522876,False
603,STRUCT,0.8376436781609196,True
603,HYBRID,0.5,False
603,LOGIT,0.5948275862068966,False
604,STRUCT,0.7992359932088285,True
604,HYBRID,0.5,False
604,LOGIT,0.5543293718166384,False
605,STRUCT,0.8308232931726908,True
605,HYBRID,0.5,False
605,LOGIT,0.6561244979919678,False
606,STRUCT,0.9189839572192513,True
606,HYBRID,0.5,False
606,LOGIT,0.6171122994652407,False
607,STRUCT,0.6925465838509317,True
607,HYBRID,0.5,False
607,LOGIT,0.609472049689441,False
608,STRUCT,0.8910455486542443,True
608,HYBRID,0.5,False
608,LOGIT,0.48964803312629396,False
609,STRUCT,0.7217908902691511,True
609,HYBRID,0.5,False
609,LOGIT,0.5701345755693581,False
610,STRUCT,0.8433208489388265,True
610,HYBRID,0.5,False
610,LOGIT,0.4719101123595505,False
611,STRUCT,0.8087349397590361,True
611,HYBRID,0.5,False
611,LOGIT,0.5938755020080321,False
612,STRUCT,0.8687888198757764,True
612,HYBRID,0.5,False
612,LOGIT,0.5804865424430643,False
613,STRUCT,0.769656699889258,True
613,HYBRID,0.5,False
613,LOGIT,0.5166112956810631,False
614,STRUCT,0.8842245989304812,True
614,HYBRID,0.5,False
614,LOGIT,0.5526737967914438,False
615,STRUCT,0.7130857648099027,True
615,HYBRID,0.5,False
615,LOGIT,0.5636604774535809,False
616,STRUCT,0.814080459770115,True
616,HYBRID,0.5,False
616,LOGIT,0.7086206896551726,False
617,STRUCT,0.8295755968169761,True
617,HYBRID,0.5,False
617,LOGIT,0.44053934571175946,False
618,STRUCT,0.9324473975636767,True
618,HYBRID,0.5,False
618,LOGIT,0.49667774086378735,False
619,STRUCT,0.790450928381963,True
619,HYBRID,0.5,False
619,LOGIT,0.5937223695844385,False
620,STRUCT,0.7939958592132504,True
620,HYBRID,0.5,False
620,LOGIT,0.5520186335403727,False
621,STRUCT,0.8571428571428572,True
621,HYBRID,0.5,False
621,LOGIT,0.5038759689922481,False
622,STRUCT,0.8136766334440753,True
622,HYBRID,0.5,False
622,LOGIT,0.49252491694352163,False
623,STRUCT,0.8666267942583731,True
623,HYBRID,0.5,False
623,LOGIT,0.603468899521531,False
624,STRUCT,0.8319377990430621,True
624,HYBRID,0.5,False
624,LOGIT,0.3989234449760766,False
625,STRUCT,0.894927536231884,True
625,HYBRID,0.5,False
625,LOGIT,0.5502070393374741,False
626,STRUCT,0.8217054263565892,True
626,HYBRID,0.5,False
626,LOGIT,0.6223698781838317,False
627,STRUCT,0.8624497991967872,True
627,HYBRID,0.5,False
627,LOGIT,0.5461847389558233,False
628,STRUCT,0.8405797101449275,True
628,HYBRID,0.5,False
628,LOGIT,0.5683229813664596,False
629,STRUCT,0.8737449799196787,True
629,HYBRID,0.5,False
629,LOGIT,0.5740461847389557,False
630,STRUCT,0.7571785268414482,True
630,HYBRID,0.5,False
630,LOGIT,0.5961298377028715,False
631,STRUCT,0.8728758169934641,True
631,HYBRID,0.5,False
631,LOGIT,0.5081699346405228,False
632,STRUCT,0.8878588516746411,True
632,HYBRID,0.5,False
632,LOGIT,0.5756578947368421,False
633,STRUCT,0.8506944444444444,True
633,HYBRID,0.5,False
633,LOGIT,0.53125,False
634,STRUCT,0.7696969696969698,True
634,HYBRID,0.5,False
634,LOGIT,0.5768398268398268,False
635,STRUCT,0.8228869895536562,True
635,HYBRID,0.5,False
635,LOGIT,0.49525166191832865,False
636,STRUCT,0.8900080580177276,True
636,HYBRID,0.5,False
636,LOGIT,0.6321514907332796,False
637,STRUCT,0.7606321839080459,True
637,HYBRID,0.5,False
637,LOGIT,0.5301724137931034,False
638,STRUCT,0.7870879120879122,True
638,HYBRID,0.5,False
638,LOGIT,0.6311813186813187,False
639,STRUCT,0.8022317188983856,True
639,HYBRID,0.5,False
639,LOGIT,0.44373219373219375,False
640,STRUCT,0.8046058879392213,True
640,HYBRID,0.5,False
640,LOGIT,0.5933048433048432,False
641,STRUCT,0.8273148148148148,True
641,HYBRID,0.5,False
641,LOGIT,0.5152777777777777,False
642,STRUCT,0.8988505747126436,True
642,HYBRID,0.5,False
642,LOGIT,0.5270114942528735,False
643,STRUCT,0.7763532763532764,True
643,HYBRID,0.5,False
643,LOGIT,0.5830959164292497,False
644,STRUCT,0.8035287081339713,True
644,HYBRID,0.5,False
644,LOGIT,0.5589114832535885,False
645,STRUCT,0.8033453887884268,True
645,HYBRID,0.5,False
645,LOGIT,0.58499095840868,False
646,STRUCT,0.8068181818181818,True
646,HYBRID,0.5,False
646,LOGIT,0.6211124401913876,False
647,STRUCT,0.8413654618473896,True
647,HYBRID,0.5,False
647,LOGIT,0.43373493975903615,False
648,STRUCT,0.81951871657754,True
648,HYBRID,0.5,False
648,LOGIT,0.5050802139037434,False
649,STRUCT,0.7805077805077805,True
649,HYBRID,0.5,False
649,LOGIT,0.542997542997543,False
650,STRUCT,0.8836657169990504,True
650,HYBRID,0.5,False
650,LOGIT,0.5477207977207977,False
651,STRUCT,0.76,True
651,HYBRID,0.5,False
651,LOGIT,0.4764583333333333,False
652,STRUCT,0.8978405315614617,True
652,HYBRID,0.5,False
652,LOGIT,0.5271317829457365,False
653,STRUCT,0.8790322580645161,True
653,HYBRID,0.5,False
653,LOGIT,0.7338709677419354,False
654,STRUCT,0.890909090909091,True
654,HYBRID,0.5,False
654,LOGIT,0.6850267379679145,False
655,STRUCT,0.8385620915032679,True
655,HYBRID,0.5,False
655,LOGIT,0.611764705882353,False
656,STRUCT,0.7822966507177034,True
656,HYBRID,0.5,False
656,LOGIT,0.5035885167464115,False
657,STRUCT,0.8612956810631229,True
657,HYBRID,0.5,False
657,LOGIT,0.6209856035437431,False
658,STRUCT,0.8856112054329374,True
658,HYBRID,0.5,False
658,LOGIT,0.5619694397283531,False
659,STRUCT,0.8752510040160641,True
659,HYBRID,0.5,False
659,LOGIT,0.4796686746987952,False
660,STRUCT,0.7768549280177187,True
660,HYBRID,0.5,False
660,LOGIT,0.5924695459579181,False
661,STRUCT,0.779367469879518,True
661,HYBRID,0.5,False
661,LOGIT,0.5373995983935743,False
662,STRUCT,0.9007685352622061,True
662,HYBRID,0.5,False
662,LOGIT,0.6797016274864377,False
663,STRUCT,0.6978260869565218,True
663,HYBRID,0.5,False
663,LOGIT,0.5615942028985507,False
664,STRUCT,0.8676633444075303,True
664,HYBRID,0.5,False
664,LOGIT,0.7045957918050941,False
665,STRUCT,0.7852870813397129,True
665,HYBRID,0.5,False
665,LOGIT,0.5702751196172249,False
666,STRUCT,0.8671274961597543,True
666,HYBRID,0.5,False
666,LOGIT,0.6171274961597543,False
667,STRUCT,0.7942528735632184,True
667,HYBRID,0.5,False
667,LOGIT,0.4689655172413793,False
668,STRUCT,0.8848780487804878,True
668,HYBRID,0.5,False
668,LOGIT,0.45951219512195124,False
669,STRUCT,0.8345388788426763,True
669,HYBRID,0.5,False
669,LOGIT,0.5940325497287523,False
670,STRUCT,0.839712918660287,True
670,HYBRID,0.5,False
670,LOGIT,0.6244019138755981,False
671,STRUCT,0.8451305220883534,True
671,HYBRID,0.5,False
671,LOGIT,0.5951305220883534,False
672,STRUCT,0.7423611111111111,True
672,HYBRID,0.5,False
672,LOGIT,0.5458333333333333,False
673,STRUCT,0.7787141073657927,True
673,HYBRID,0.5,False
673,LOGIT,0.521223470661673,False
674,STRUCT,0.7856425702811245,True
674,HYBRID,0.5,False
674,LOGIT,0.646586345381526,False
675,STRUCT,0.7946787148594378,True
675,HYBRID,0.5,False
675,LOGIT,0.401355421686747,False
676,STRUCT,0.8346341463414635,True
676,HYBRID,0.5,False
676,LOGIT,0.605609756097561,False
677,STRUCT,0.843103448275862,True
677,HYBRID,0.5,False
677,LOGIT,0.506896551724138,False
678,STRUCT,0.8294573643410852,True
678,HYBRID,0.5,False
678,LOGIT,0.6345514950166113,False
679,STRUCT,0.8882352941176471,True
679,HYBRID,0.5,False
679,LOGIT,0.6697860962566844,False
680,STRUCT,0.7494824016563147,True
680,HYBRID,0.5,False
680,LOGIT,0.5351966873706004,False
681,STRUCT,0.7508021390374332,True
681,HYBRID,0.5,False
681,LOGIT,0.5304812834224598,False
682,STRUCT,0.8374741200828157,True
682,HYBRID,0.5,False
682,LOGIT,0.5414078674948241,False
683,STRUCT,0.9101851851851852,True
683,HYBRID,0.5,False
683,LOGIT,0.5247685185185185,False
684,STRUCT,0.8422413793103449,True
684,HYBRID,0.5,False
684,LOGIT,0.6229885057471265,False
685,STRUCT,0.8069518716577541,True
685,HYBRID,0.5,False
685,LOGIT,0.5898395721925134,False
686,STRUCT,0.9134146341463415,True
686,HYBRID,0.5,False
686,LOGIT,0.494390243902439,False
687,STRUCT,0.8775419982316534,True
687,HYBRID,0.5,False
687,LOGIT,0.625552608311229,False
688,STRUCT,0.8498751560549314,True
688,HYBRID,0.5,False
688,LOGIT,0.603932584269663,False
689,STRUCT,0.8364389233954451,True
689,HYBRID,0.5,False
689,LOGIT,0.5522774327122153,False
690,STRUCT,0.8127510040160643,True
690,HYBRID,0.5,False
690,LOGIT,0.6410642570281124,False
691,STRUCT,0.8863425925925926,True
691,HYBRID,0.5,False
691,LOGIT,0.6141203703703704,False
692,STRUCT,0.811965811965812,True
692,HYBRID,0.5,False
692,LOGIT,0.5617283950617283,False
693,STRUCT,0.836111111111111,True
693,HYBRID,0.5,False
693,LOGIT,0.5881944444444445,False
694,STRUCT,0.751336898395722,True
694,HYBRID,0.5,False
694,LOGIT,0.6518716577540107,False
695,STRUCT,0.8942528735632184,True
695,HYBRID,0.5,False
695,LOGIT,0.6534482758620689,False
696,STRUCT,0.8922413793103448,True
696,HYBRID,0.5,False
696,LOGIT,0.44712643678160924,False
697,STRUCT,0.8580459770114942,True
697,HYBRID,0.5,False
697,LOGIT,0.5488505747126436,False
698,STRUCT,0.7678048780487805,True
698,HYBRID,0.5,False
698,LOGIT,0.5858536585365854,False
699,STRUCT,0.8557471264367816,True
699,HYBRID,0.5,False
699,LOGIT,0.4477011494252873,False
700,STRUCT,0.8595505617977528,True
700,HYBRID,0.5,False
700,LOGIT,0.5898876404494382,False
701,STRUCT,0.850925925925926,True
701,HYBRID,0.5,False
701,LOGIT,0.6416666666666666,False
702,STRUCT,0.8477297895902547,True
702,HYBRID,0.5,False
702,LOGIT,0.4717607973421927,False
703,STRUCT,0.7906626506024096,True
703,HYBRID,0.5,False
703,LOGIT,0.6315261044176707,False
704,STRUCT,0.8097701149425286,True
704,HYBRID,0.5,False
704,LOGIT,0.4045977011494253,False
705,STRUCT,0.7963414634146342,True
705,HYBRID,0.5,False
705,LOGIT,0.578780487804878,False
706,STRUCT,0.8319444444444445,True
706,HYBRID,0.5,False
706,LOGIT,0.6518518518518518,False
707,STRUCT,0.8898117386489479,True
707,HYBRID,0.5,False
707,LOGIT,0.6395348837209303,False
708,STRUCT,0.9050802139037434,True
708,HYBRID,0.5,False
708,LOGIT,0.42085561497326196,False
709,STRUCT,0.7673170731707317,True
709,HYBRID,0.5,False
709,LOGIT,0.5697560975609756,False
710,STRUCT,0.8988505747126437,True
710,HYBRID,0.5,False
710,LOGIT,0.45000000000000007,False
711,STRUCT,0.8806509945750451,True
711,HYBRID,0.5,False
711,LOGIT,0.6543851717902351,False
712,STRUCT,0.8244617224880382,True
712,HYBRID,0.5,False
712,LOGIT,0.6420454545454546,False
713,STRUCT,0.8675287356321839,True
713,HYBRID,0.5,False
713,LOGIT,0.4752873563218391,False
714,STRUCT,0.8412908930150309,True
714,HYBRID,0.5,False
714,LOGIT,0.5026525198938991,False
715,STRUCT,0.8546296296296296,True
715,HYBRID,0.5,False
715,LOGIT,0.6898148148148149,False
716,STRUCT,0.7788770053475936,True
716,HYBRID,0.5,False
716,LOGIT,0.47352941176470587,False
717,STRUCT,0.8403743315508021,True
717,HYBRID,0.5,False
717,LOGIT,0.710427807486631,False
718,STRUCT,0.743103448275862,True
718,HYBRID,0.5,False
718,LOGIT,0.5494252873563219,False
719,STRUCT,0.7811934900542497,True
719,HYBRID,0.5,False
719,LOGIT,0.5999095840867992,False
720,STRUCT,0.882177033492823,True
720,HYBRID,0.5,False
720,LOGIT,0.6073564593301436,False
721,STRUCT,0.8684448462929476,True
721,HYBRID,0.5,False
721,LOGIT,0.5402350813743219,False
722,STRUCT,0.8558052434456929,True
722,HYBRID,0.5,False
722,LOGIT,0.5455680399500624,False
723,STRUCT,0.8592132505175983,True
723,HYBRID,0.5,False
723,LOGIT,0.5626293995859214,False
724,STRUCT,0.8211517165005537,True
724,HYBRID,0.5,False
724,LOGIT,0.615171650055371,False
725,STRUCT,0.8699162679425837,True
725,HYBRID,0.5,False
725,LOGIT,0.6749401913875598,False
726,STRUCT,0.8405092592592592,True
726,HYBRID,0.5,False
726,LOGIT,0.5821759259259259,False
727,STRUCT,0.9337152209492634,True
727,HYBRID,0.5,False
727,LOGIT,0.6947626841243862,False
728,STRUCT,0.9213903743315508,True
728,HYBRID,0.5,False
728,LOGIT,0.6219251336898396,False
729,STRUCT,0.8689759036144579,True
729,HYBRID,0.5,False
729,LOGIT,0.5717871485943775,False
730,STRUCT,0.8657128514056226,True
730,HYBRID,0.5,False
730,LOGIT,0.5208333333333333,False
731,STRUCT,0.8708333333333332,True
731,HYBRID,0.5,False
731,LOGIT,0.5796296296296297,False
732,STRUCT,0.7918227215980025,True
732,HYBRID,0.5,False
732,LOGIT,0.6285892634207241,False
733,STRUCT,0.9083850931677019,True
733,HYBRID,0.5,False
733,LOGIT,0.5064699792960663,False
734,STRUCT,0.8061594202898552,True
734,HYBRID,0.5,False
734,LOGIT,0.5672877846790889,False
735,STRUCT,0.8198757763975155,True
735,HYBRID,0.5,False
735,LOGIT,0.39285714285714285,False
736,STRUCT,0.7838196286472149,True
736,HYBRID,0.5,False
736,LOGIT,0.4759062776304156,False
737,STRUCT,0.8172690763052208,True
737,HYBRID,0.5,False
737,LOGIT,0.535140562248996,False
738,STRUCT,0.8558052434456929,True
738,HYBRID,0.5,False
738,LOGIT,0.49875156054931336,False
739,STRUCT,0.8471861471861473,True
739,HYBRID,0.5,False
739,LOGIT,0.5333333333333333,False
740,STRUCT,0.8149732620320855,True
740,HYBRID,0.5,False
740,LOGIT,0.5454545454545454,False
741,STRUCT,0.840311004784689,True
741,HYBRID,0.5,False
741,LOGIT,0.5708732057416268,False
742,STRUCT,0.9129310344827586,True
742,HYBRID,0.5,False
742,LOGIT,0.5594827586206896,False
743,STRUCT,0.8601747815230961,True
743,HYBRID,0.5,False
743,LOGIT,0.5561797752808989,False
744,STRUCT,0.808641975308642,True
744,HYBRID,0.5,False
744,LOGIT,0.5365622032288699,False
745,STRUCT,0.7476708074534161,True
745,HYBRID,0.5,False
745,LOGIT,0.5988612836438924,False
746,STRUCT,0.7514634146341462,True
746,HYBRID,0.5,False
746,LOGIT,0.5553658536585366,False
747,STRUCT,0.7723393574297189,True
747,HYBRID,0.5,False
747,LOGIT,0.6086847389558232,False
748,STRUCT,0.8232931726907631,True
748,HYBRID,0.5,False
748,LOGIT,0.6275100401606426,False
749,STRUCT,0.8240165631469979,True
749,HYBRID,0.5,False
749,LOGIT,0.5913561076604554,False
750,STRUCT,0.8252184769038701,True
750,HYBRID,0.5,False
750,LOGIT,0.6182896379525593,False
751,STRUCT,0.9091365461847388,True
751,HYBRID,0.5,False
751,LOGIT,0.5803212851405622,False
752,STRUCT,0.8334086799276672,True
752,HYBRID,0.5,False
752,LOGIT,0.6369801084990958,False
753,STRUCT,0.8320783132530121,True
753,HYBRID,0.5,False
753,LOGIT,0.45406626506024095,False
754,STRUCT,0.8083333333333332,True
754,HYBRID,0.5,False
754,LOGIT,0.6962643678160919,False
755,STRUCT,0.7551219512195122,True
755,HYBRID,0.5,False
755,LOGIT,0.624390243902439,False
756,STRUCT,0.9051186017478151,True
756,HYBRID,0.5,False
756,LOGIT,0.5624219725343321,False
757,STRUCT,0.866214859437751,True
757,HYBRID,0.5,False
757,LOGIT,0.5865963855421688,False
758,STRUCT,0.7974025974025974,True
758,HYBRID,0.5,False
758,LOGIT,0.6742424242424242,False
759,STRUCT,0.8012820512820512,True
759,HYBRID,0.5,False
759,LOGIT,0.5764482431149097,False
760,STRUCT,0.8144927536231884,True
760,HYBRID,0.5,False
760,LOGIT,0.5239130434782608,False
761,STRUCT,0.7954248366013073,True
761,HYBRID,0.5,False
761,LOGIT,0.6869281045751635,False
762,STRUCT,0.830220713073005,True
762,HYBRID,0.5,False
762,LOGIT,0.5986842105263157,False
763,STRUCT,0.8644349477682811,True
763,HYBRID,0.5,False
763,LOGIT,0.4793447293447294,False
764,STRUCT,0.8320070733863837,True
764,HYBRID,0.5,False
764,LOGIT,0.4902740937223696,False
765,STRUCT,0.885143570536829,True
765,HYBRID,0.5,False
765,LOGIT,0.6279650436953808,False
766,STRUCT,0.9204119850187266,True
766,HYBRID,0.5,False
766,LOGIT,0.6913233458177278,False
767,STRUCT,0.7924430641821947,True
767,HYBRID,0.5,False
767,LOGIT,0.5714285714285714,False
768,STRUCT,0.8015194681861348,True
768,HYBRID,0.5,False
768,LOGIT,0.5671889838556505,False
769,STRUCT,0.8017073170731707,True
769,HYBRID,0.5,False
769,LOGIT,0.703170731707317,False
770,STRUCT,0.8222591362126246,True
770,HYBRID,0.5,False
770,LOGIT,0.47120708748615725,False
771,STRUCT,0.7943969610636278,True
771,HYBRID,0.5,False
771,LOGIT,0.5626780626780628,False
772,STRUCT,0.7594771241830066,True
772,HYBRID,0.5,False
772,LOGIT,0.5117647058823529,False
773,STRUCT,0.8155515370705244,True
773,HYBRID,0.5,False
773,LOGIT,0.596745027124774,False
774,STRUCT,0.8158551810237203,True
774,HYBRID,0.5,False
774,LOGIT,0.6916354556803995,False
775,STRUCT,0.8002008032128515,True
775,HYBRID,0.5,False
775,LOGIT,0.6322791164658634,False
776,STRUCT,0.849005424954792,True
776,HYBRID,0.5,False
776,LOGIT,0.5397830018083183,False
777,STRUCT,0.8390151515151516,True
777,HYBRID,0.5,False
777,LOGIT,0.5757575757575758,False
778,STRUCT,0.8294117647058823,True
778,HYBRID,0.5,False
778,LOGIT,0.656149732620321,False
779,STRUCT,0.8775100401606426,True
779,HYBRID,0.5,False
779,LOGIT,0.6350401606425703,False
780,STRUCT,0.8418981481481481,True
780,HYBRID,0.5,False
780,LOGIT,0.5370370370370371,False
781,STRUCT,0.8807740324594258,True
781,HYBRID,0.5,False
781,LOGIT,0.5886392009987516,False
782,STRUCT,0.8423694779116466,True
782,HYBRID,0.5,False
782,LOGIT,0.556726907630522,False
783,STRUCT,0.8705882352941176,True
783,HYBRID,0.5,False
783,LOGIT,0.5240641711229946,False
784,STRUCT,0.828028293545535,True
784,HYBRID,0.5,False
784,LOGIT,0.6679929266136163,False
785,STRUCT,0.7851605758582503,True
785,HYBRID,0.5,False
785,LOGIT,0.6511627906976744,False
786,STRUCT,0.8361244019138756,True
786,HYBRID,0.5,False
786,LOGIT,0.6477272727272727,False
787,STRUCT,0.8220973782771536,True
787,HYBRID,0.5,False
787,LOGIT,0.533083645443196,False
788,STRUCT,0.6324760765550239,True
788,HYBRID,0.5,False
788,LOGIT,0.5086722488038277,False
789,STRUCT,0.8155120481927711,True
789,HYBRID,0.5,False
789,LOGIT,0.704066265060241,False
790,STRUCT,0.7867996201329535,True
790,HYBRID,0.5,False
790,LOGIT,0.5576923076923077,False
791,STRUCT,0.8178294573643411,True
791,HYBRID,0.5,False
791,LOGIT,0.5099667774086378,False
792,STRUCT,0.8190247252747254,True
792,HYBRID,0.5,False
792,LOGIT,0.6689560439560439,False
793,STRUCT,0.833133971291866,True
793,HYBRID,0.5,False
793,LOGIT,0.6866028708133971,False
794,STRUCT,0.8173202614379086,True
794,HYBRID,0.5,False
794,LOGIT,0.5937908496732026,False
795,STRUCT,0.8100775193798448,True
795,HYBRID,0.5,False
795,LOGIT,0.3909191583610188,False
796,STRUCT,0.839080459770115,True
796,HYBRID,0.5,False
796,LOGIT,0.5946065428824049,False
797,STRUCT,0.871219512195122,True
797,HYBRID,0.5,False
797,LOGIT,0.5614634146341464,False
798,STRUCT,0.8579192546583851,True
798,HYBRID,0.5,False
798,LOGIT,0.5649585921325052,False
799,STRUCT,0.8034482758620689,True
799,HYBRID,0.5,False
799,LOGIT,0.6298850574712643,False
800,STRUCT,0.9075956937799042,True
800,HYBRID,0.5,False
800,LOGIT,0.6088516746411483,False
801,STRUCT,0.9083191850594227,True
801,HYBRID,0.5,False
801,LOGIT,0.7266553480475382,False
802,STRUCT,0.8172690763052208,True
802,HYBRID,0.5,False
802,LOGIT,0.6757028112449799,False
803,STRUCT,0.9021390374331552,True
803,HYBRID,0.5,False
803,LOGIT,0.6449197860962567,False
804,STRUCT,0.9244477911646587,True
804,HYBRID,0.5,False
804,LOGIT,0.5499497991967871,False
805,STRUCT,0.8110047846889953,True
805,HYBRID,0.5,False
805,LOGIT,0.5959928229665071,False
806,STRUCT,0.82,True
806,HYBRID,0.5,False
806,LOGIT,0.5756097560975609,False
807,STRUCT,0.7462121212121212,True
807,HYBRID,0.5,False
807,LOGIT,0.6060606060606061,False
808,STRUCT,0.7895667550839965,True
808,HYBRID,0.5,False
808,LOGIT,0.6927497789566754,False
809,STRUCT,0.9221014492753623,True
809,HYBRID,0.5,False
809,LOGIT,0.5838509316770186,False
810,STRUCT,0.8648564294631711,True
